property_id,city,property_type,area_sqft,bedrooms,bathrooms,property_age,distance_to_metro_km,crime_index,school_rating,parking_spaces,furnished,listing_date,price,sold,market_segment
38516,Mumbai,Plot,1294,2,4,28,3.9,87.6,3.0,2,Yes,2024-04-18,748242,1,Budget
38517,Mumbai,Independent House,1540,3,1,38,3.89,56.64,2.1,3,Yes,2024-02-04,990594,1,Budget
38518,Nashik,Apartment,1227,6,2,10,7.75,39.78,6.0,2,Yes,2024-12-06,2440435,0,Budget
38519,Hyderabad,Plot,2803,5,3,24,7.82,17.82,8.1,1,No,2023-11-29,2500716,0,Budget
38520,Mumbai,Villa,4649,2,3,0,4.12,98.76,9.1,2,No,2025-09-11,2504505,0,Budget
38521,Bengaluru,Villa,4715,4,1,11,5.85,94.84,7.7,3,No,2024-08-20,1773207,1,Budget
38522,Chennai,Plot,4496,2,2,22,17.45,78.24,9.6,3,Yes,2023-03-10,1312110,1,Budget
38523,Mumbai,Independent House,1638,4,2,2,19.51,86.29,5.8,2,No,2023-05-03,1147341,1,Budget
38524,Delhi,Independent House,1842,3,2,27,11.28,11.92,9.1,1,Yes,2024-11-21,1943691,0,Budget
38525,Chennai,Plot,4446,4,2,36,17.06,40.92,4.7,3,No,2023-05-23,2713512,0,Budget
38526,Ahmedabad,Independent House,1804,2,5,35,7.89,74.19,8.7,1,No,2022-12-19,2377705,0,Budget
38527,Ahmedabad,Apartment,1340,6,5,9,5.13,63.07,5.4,0,No,2025-01-26,1857275,1,Budget
38528,Chennai,Plot,1827,4,3,15,4.62,58.36,2.3,0,Yes,2025-07-28,1985138,0,Budget
38529,Bengaluru,Apartment,2616,7,1,9,15.62,8.15,5.0,2,No,2025-08-05,1953979,0,Budget
38530,Mumbai,Plot,3511,4,4,33,5.89,48.16,2.2,1,Yes,2023-08-17,1878814,0,Budget
38531,Bengaluru,Apartment,3384,3,3,2,10.45,60.37,4.8,1,Yes,2025-03-03,1608284,1,Budget
38532,Mumbai,Villa,4411,1,5,2,5.35,27.01,3.5,2,No,2022-04-21,566188,1,Budget
38533,Hyderabad,Villa,3906,6,2,12,10.86,11.6,9.5,2,No,2022-08-09,3503917,0,Budget
38534,Bengaluru,Independent House,4446,6,1,19,1.16,48.42,6.6,1,Yes,2022-08-19,1958204,0,Budget
38535,Pune,Plot,649,1,3,3,13.06,69.4,5.0,2,No,2024-01-04,500000,1,Budget
38536,Nashik,Villa,4487,3,4,18,11.03,41.18,1.4,0,Yes,2024-11-19,927299,1,Budget
38537,Bengaluru,Plot,695,3,4,34,1.7,67.62,8.8,1,Yes,2025-02-03,1853703,1,Budget
38538,Delhi,Plot,2596,6,2,7,0.62,35.22,7.3,2,No,2022-10-05,2776883,0,Budget
38539,Ahmedabad,Apartment,2910,2,2,23,6.06,43.84,6.9,0,No,2025-08-19,1177627,1,Budget
38540,Nashik,Villa,688,4,1,23,6.11,11.53,7.8,1,Yes,2024-12-07,1918449,0,Budget
38541,Nashik,Independent House,2651,5,1,0,5.61,43.93,5.5,3,No,2022-08-18,2837655,0,Budget
38542,Mumbai,Independent House,595,7,3,34,17.68,32.65,9.0,2,Yes,2023-03-25,2234334,0,Budget
38543,Bengaluru,Independent House,1974,2,2,33,14.86,81.24,6.0,0,Yes,2025-11-25,566863,1,Budget
38544,Hyderabad,Plot,1050,3,1,38,8.97,23.19,3.4,2,Yes,2025-02-16,1521495,1,Budget
38545,Chennai,Independent House,2410,7,2,33,4.45,8.72,6.2,2,No,2024-07-15,3133126,0,Budget
38546,Nashik,Plot,3327,6,3,28,9.73,99.53,2.3,0,No,2024-04-17,1775423,1,Budget
38547,Delhi,Villa,1889,3,2,5,13.51,84.08,6.3,2,No,2025-01-19,1102596,1,Budget
38548,Ahmedabad,Plot,1885,7,5,35,8.4,97.62,5.0,1,No,2022-09-09,2391900,0,Budget
38549,Hyderabad,Independent House,960,7,2,4,18.69,51.82,9.1,2,Yes,2024-03-29,3440350,0,Budget
38550,Ahmedabad,Villa,4913,3,4,7,6.41,61.31,6.8,0,Yes,2022-06-27,2585168,0,Budget
38551,Ahmedabad,Independent House,614,5,5,17,3.95,56.68,9.4,0,No,2023-02-06,2449504,0,Budget
38552,Hyderabad,Plot,596,5,5,7,13.52,28.74,4.4,1,No,2022-06-17,2084904,0,Budget
38553,Delhi,Plot,2384,1,2,8,7.65,37.9,5.5,3,No,2024-07-24,1993457,0,Budget
38554,Chennai,Independent House,4713,2,3,27,0.99,82.3,6.8,0,No,2023-07-18,2815530,0,Budget
38555,Delhi,Villa,2585,6,4,15,6.05,8.18,4.6,0,No,2024-01-13,3839699,0,Budget
38556,Mumbai,Plot,3951,3,2,35,18.91,88.32,9.2,2,No,2024-11-15,1766701,1,Budget
38557,Ahmedabad,Apartment,743,5,4,6,4.02,8.86,3.7,0,No,2025-12-30,2588808,0,Budget
38558,Pune,Apartment,2783,4,1,32,12.05,48.53,7.6,0,No,2023-03-13,2019335,0,Budget
38559,Chennai,Apartment,2969,4,4,29,6.86,15.18,3.3,3,Yes,2025-12-21,2087938,0,Budget
38560,Bengaluru,Apartment,3825,3,4,20,12.85,74.16,3.6,0,Yes,2024-07-16,728402,1,Budget
38561,Nashik,Independent House,4343,6,2,23,16.52,4.57,1.6,0,No,2022-10-16,1546239,1,Budget
38562,Bengaluru,Plot,2885,1,3,15,8.63,89.96,6.4,3,No,2025-03-17,500000,1,Budget
38563,Hyderabad,Villa,4846,6,2,26,9.29,75.85,10.0,0,Yes,2024-03-27,2906239,0,Budget
38564,Nashik,Apartment,3019,6,4,15,10.84,21.65,5.1,3,Yes,2025-08-16,2500576,0,Budget
38565,Chennai,Independent House,2785,5,5,2,4.18,87.01,3.1,3,Yes,2024-05-24,1944985,0,Budget
38566,Mumbai,Villa,4636,5,2,27,18.22,37.23,1.7,2,No,2025-01-25,2054194,0,Budget
38567,Ahmedabad,Independent House,3700,4,4,19,11.21,10.26,5.7,3,Yes,2024-01-02,1295591,1,Budget
38568,Ahmedabad,Plot,1562,1,4,38,7.58,88.78,6.7,3,Yes,2023-12-17,2007792,0,Budget
38569,Bengaluru,Apartment,4754,7,3,9,11.42,41.62,8.5,1,No,2024-12-26,2738156,0,Budget
38570,Mumbai,Villa,1311,2,5,25,17.7,61.46,9.2,3,Yes,2024-04-18,1832145,1,Budget
38571,Mumbai,Villa,2248,3,4,0,9.56,62.67,9.7,3,No,2025-08-15,2786856,0,Budget
38572,Chennai,Independent House,4725,3,4,20,4.35,1.16,8.6,2,No,2025-01-15,3216072,0,Budget
38573,Bengaluru,Independent House,1948,5,2,11,18.79,95.59,6.6,2,No,2023-07-19,1747815,1,Budget
38574,Bengaluru,Plot,1984,7,3,7,19.78,88.85,1.4,1,No,2024-07-16,2726868,0,Budget
38575,Chennai,Villa,759,2,4,31,16.87,28.49,8.6,0,No,2024-06-17,1353390,1,Budget
38576,Chennai,Apartment,3095,6,5,30,11.38,16.9,8.5,2,Yes,2024-11-19,3152239,0,Budget
38577,Nashik,Apartment,1081,4,1,15,9.96,62.9,4.4,3,No,2022-01-08,2414396,0,Budget
38578,Hyderabad,Villa,1031,1,4,31,9.13,13.95,7.3,0,Yes,2023-06-27,1610139,1,Budget
38579,Hyderabad,Villa,2526,4,4,38,5.39,67.85,1.6,0,Yes,2022-03-25,1337587,1,Budget
38580,Chennai,Plot,4814,2,4,15,13.52,66.31,4.9,1,No,2025-03-14,1111566,1,Budget
38581,Delhi,Apartment,854,2,1,28,17.39,55.74,8.2,3,No,2022-01-14,1971402,0,Budget
38582,Mumbai,Apartment,4300,5,2,15,1.66,5.16,9.2,2,Yes,2023-01-10,3598739,0,Budget
38583,Ahmedabad,Independent House,1344,2,3,6,6.05,8.72,8.4,1,No,2025-06-20,2383300,0,Budget
38584,Hyderabad,Independent House,3725,1,1,29,9.81,4.9,4.1,1,Yes,2025-02-19,981980,1,Budget
38585,Pune,Apartment,1186,4,1,11,4.59,98.76,4.7,2,Yes,2023-12-15,986769,1,Budget
38586,Chennai,Villa,3528,7,3,5,3.8,1.02,1.8,3,No,2023-10-15,4008733,0,Budget
38587,Chennai,Villa,3534,2,2,38,16.24,33.83,9.1,0,No,2024-06-24,1253728,1,Budget
38588,Nashik,Independent House,1420,4,5,34,11.09,62.99,4.7,0,Yes,2022-11-23,997927,1,Budget
38589,Chennai,Villa,1873,5,1,2,19.61,45.5,7.3,2,Yes,2024-03-24,2490722,0,Budget
38590,Nashik,Plot,4901,6,1,28,0.64,65.63,5.7,2,Yes,2023-12-21,2129232,0,Budget
38591,Delhi,Villa,4260,6,5,5,18.33,34.99,4.1,3,No,2022-10-23,3465462,0,Budget
38592,Delhi,Villa,2474,5,2,30,16.16,22.15,9.6,2,No,2024-09-28,2689326,0,Budget
38593,Chennai,Villa,1671,5,2,15,18.29,32.16,6.8,1,Yes,2025-05-11,2160954,0,Budget
38594,Mumbai,Independent House,4368,4,2,6,1.02,21.12,9.5,2,No,2022-12-01,2806154,0,Budget
38595,Nashik,Villa,3410,6,3,27,16.37,63.02,2.1,3,Yes,2023-10-07,1622579,1,Budget
38596,Nashik,Apartment,1605,1,3,39,6.15,80.11,3.4,3,Yes,2024-01-18,500000,1,Budget
38597,Pune,Independent House,2204,3,4,31,12.64,12.39,1.6,1,No,2025-02-23,1350947,1,Budget
38598,Mumbai,Villa,2722,7,2,10,8.77,49.15,6.1,3,Yes,2022-08-09,3582309,0,Budget
38599,Mumbai,Villa,3420,5,4,14,18.93,63.32,4.2,2,Yes,2022-08-26,1704552,1,Budget
38600,Hyderabad,Plot,1517,3,2,31,2.59,14.34,9.3,0,Yes,2025-06-14,1832958,1,Budget
38601,Delhi,Villa,2653,7,4,29,7.77,3.94,5.0,3,Yes,2023-10-29,3713556,0,Budget
38602,Hyderabad,Independent House,3061,1,2,25,0.64,87.14,8.8,0,No,2023-03-17,1064189,1,Budget
38603,Ahmedabad,Villa,2292,7,4,1,14.47,41.79,4.1,3,No,2024-05-15,3789657,0,Budget
38604,Mumbai,Independent House,1469,3,1,34,17.23,49.96,1.3,3,No,2023-08-08,500000,1,Budget
38605,Chennai,Apartment,3051,2,3,18,3.41,40.31,9.0,2,No,2023-07-03,1583612,1,Budget
38606,Pune,Villa,3660,3,5,39,12.17,24.83,5.8,2,No,2023-12-24,2311131,0,Budget
38607,Chennai,Independent House,1955,4,1,39,4.45,35.21,6.4,1,No,2024-09-25,1680403,1,Budget
38608,Chennai,Apartment,3930,4,5,32,2.78,58.52,5.0,0,Yes,2022-01-22,1268448,1,Budget
38609,Mumbai,Independent House,2124,4,1,14,12.05,45.0,7.3,2,No,2023-06-24,2064717,0,Budget
38610,Hyderabad,Villa,426,7,1,37,4.18,8.85,9.6,2,No,2025-02-28,2467410,0,Budget
38611,Bengaluru,Independent House,2696,4,2,27,8.55,47.5,4.2,1,No,2022-10-10,1315825,1,Budget
38612,Chennai,Villa,2348,5,3,20,10.56,76.15,2.2,0,Yes,2022-04-23,1314507,1,Budget
38613,Chennai,Independent House,2174,2,5,39,2.05,45.69,3.4,0,Yes,2025-01-19,1609938,1,Budget
38614,Bengaluru,Apartment,3520,6,3,34,11.76,74.49,2.9,1,Yes,2024-01-18,1507198,1,Budget
38615,Pune,Villa,530,1,3,25,11.23,48.16,3.8,3,Yes,2022-10-30,500000,1,Budget
38616,Delhi,Apartment,2388,2,4,37,14.77,67.42,7.2,0,No,2025-04-23,893685,1,Budget
38617,Nashik,Villa,3399,3,1,36,8.75,38.11,6.8,0,Yes,2022-06-24,1643724,1,Budget
38618,Mumbai,Independent House,1605,7,4,9,10.25,65.22,3.3,3,Yes,2025-03-05,3530818,0,Budget
38619,Hyderabad,Apartment,1559,3,3,28,6.52,26.25,9.6,2,Yes,2025-08-23,2556718,0,Budget
38620,Ahmedabad,Villa,4445,6,3,0,5.86,35.39,5.4,0,Yes,2024-10-24,2027443,0,Budget
38621,Delhi,Apartment,2873,4,3,30,2.56,52.49,9.6,0,Yes,2022-02-09,2485966,0,Budget
38622,Hyderabad,Plot,2768,4,5,16,13.25,96.8,1.0,0,Yes,2024-10-23,1566121,1,Budget
38623,Delhi,Apartment,2818,4,5,33,1.08,36.47,5.9,2,No,2022-12-21,2701680,0,Budget
38624,Mumbai,Villa,886,4,3,18,12.42,27.36,6.1,1,Yes,2025-05-09,2626946,0,Budget
38625,Nashik,Independent House,3481,4,1,10,2.27,67.83,1.0,3,Yes,2025-05-01,1419723,1,Budget
38626,Mumbai,Plot,2421,1,1,28,0.37,14.51,4.7,3,Yes,2023-01-10,888197,1,Budget
38627,Nashik,Plot,4136,5,2,37,10.2,9.72,4.0,0,No,2025-01-25,2222291,0,Budget
38628,Hyderabad,Plot,4929,4,5,23,6.27,64.14,4.1,0,No,2024-06-28,2212321,0,Budget
38629,Pune,Apartment,2764,6,5,33,5.87,32.99,3.9,1,Yes,2025-12-23,2035113,0,Budget
38630,Nashik,Villa,2996,6,1,0,5.67,42.82,1.7,0,Yes,2025-11-26,2249006,0,Budget
38631,Ahmedabad,Apartment,4409,5,5,27,9.66,55.71,6.0,1,No,2023-07-14,2614250,0,Budget
38632,Delhi,Plot,740,3,3,28,4.82,17.8,6.0,1,Yes,2022-11-26,1761903,1,Budget
38633,Pune,Plot,3972,4,3,15,19.76,27.02,9.9,2,No,2025-09-22,2858183,0,Budget
38634,Hyderabad,Plot,4494,4,2,28,14.81,56.99,9.4,1,Yes,2022-10-09,2546130,0,Budget
38635,Bengaluru,Apartment,4975,6,5,1,13.38,68.87,5.4,2,No,2023-04-06,2793567,0,Budget
38636,Pune,Plot,1613,3,3,2,6.68,51.55,4.1,3,Yes,2025-05-29,2085431,0,Budget
38637,Nashik,Independent House,1045,1,3,25,18.73,88.52,9.7,2,No,2025-01-27,1410395,1,Budget
38638,Ahmedabad,Villa,4438,1,5,38,17.73,59.0,2.0,1,Yes,2024-06-07,500000,1,Budget
38639,Pune,Plot,1474,4,1,37,7.51,32.71,5.4,3,Yes,2023-12-29,929932,1,Budget
38640,Ahmedabad,Villa,2846,5,4,9,0.73,24.86,3.4,3,No,2023-05-07,2642416,0,Budget
38641,Ahmedabad,Apartment,3197,2,2,5,11.53,89.58,3.9,3,Yes,2022-06-16,1144735,1,Budget
38642,Hyderabad,Plot,3547,6,4,27,7.09,30.07,5.8,0,No,2022-08-08,2590431,0,Budget
38643,Pune,Independent House,652,5,4,22,12.99,31.64,9.3,2,No,2024-03-30,2071374,0,Budget
38644,Hyderabad,Plot,2145,4,4,0,14.24,54.06,7.1,1,No,2025-01-28,2223620,0,Budget
38645,Bengaluru,Independent House,740,6,3,26,19.17,89.64,1.6,1,Yes,2025-07-26,500000,1,Budget
38646,Nashik,Independent House,2982,7,5,38,13.06,12.36,4.2,0,No,2025-11-02,2769462,0,Budget
38647,Chennai,Villa,2381,1,2,38,1.01,53.87,8.3,2,No,2024-09-08,2455769,0,Budget
38648,Delhi,Villa,2764,5,1,10,3.13,56.77,6.0,0,No,2022-06-23,2141971,0,Budget
38649,Pune,Apartment,1543,1,2,14,11.85,43.42,8.8,0,Yes,2023-02-15,1081021,1,Budget
38650,Chennai,Independent House,2426,1,4,4,8.29,7.45,6.8,3,No,2025-10-27,1555576,1,Budget
38651,Mumbai,Independent House,4652,7,2,27,10.62,36.91,7.3,1,Yes,2024-04-05,3060774,0,Budget
38652,Delhi,Villa,4044,6,5,39,9.95,66.81,4.2,0,Yes,2025-08-29,2287218,0,Budget
38653,Pune,Apartment,3139,1,3,15,12.39,67.69,1.9,1,Yes,2024-03-13,1088251,1,Budget
38654,Delhi,Villa,3617,5,1,35,16.7,2.84,8.8,3,Yes,2024-08-22,1914438,0,Budget
38655,Chennai,Villa,2491,5,1,37,15.82,98.64,7.1,2,No,2024-07-21,911773,1,Budget
38656,Mumbai,Apartment,2627,5,3,21,17.45,43.16,5.3,0,No,2023-08-19,1091488,1,Budget
38657,Delhi,Independent House,2394,4,2,21,11.94,55.53,2.8,0,Yes,2023-07-03,1297371,1,Budget
38658,Chennai,Independent House,444,4,5,22,3.07,10.43,8.2,0,Yes,2025-01-06,2115817,0,Budget
38659,Delhi,Apartment,3379,2,5,12,6.32,79.58,4.3,0,Yes,2022-04-26,1374886,1,Budget
38660,Mumbai,Independent House,3287,6,3,32,2.18,84.81,3.0,2,No,2022-09-23,1773791,1,Budget
38661,Ahmedabad,Apartment,1619,3,3,6,3.61,58.43,7.6,0,No,2022-05-27,2002524,0,Budget
38662,Mumbai,Apartment,1553,4,2,24,7.7,72.28,6.0,3,No,2024-02-02,1752562,1,Budget
38663,Mumbai,Villa,4393,3,2,4,0.3,88.03,9.3,1,Yes,2022-11-30,1915861,0,Budget
38664,Ahmedabad,Independent House,4322,6,5,19,3.8,29.76,2.6,2,Yes,2022-10-13,2630606,0,Budget
38665,Ahmedabad,Independent House,3433,6,5,15,7.86,21.67,4.5,1,Yes,2023-04-23,3322738,0,Budget
38666,Bengaluru,Apartment,1358,1,4,38,10.13,11.91,1.4,2,Yes,2025-08-05,612653,1,Budget
38667,Hyderabad,Villa,1995,6,4,22,12.98,82.73,5.5,0,No,2023-08-05,2232547,0,Budget
38668,Hyderabad,Villa,2762,2,1,35,11.11,74.99,2.3,2,No,2023-11-10,500000,1,Budget
38669,Chennai,Independent House,2424,6,5,14,19.3,31.39,4.9,1,Yes,2023-02-13,2522350,0,Budget
38670,Mumbai,Plot,2701,4,4,39,7.54,38.58,8.8,0,Yes,2024-03-22,2560638,0,Budget
38671,Chennai,Apartment,3887,7,1,39,16.35,97.83,4.1,2,Yes,2025-10-21,1105637,1,Budget
38672,Hyderabad,Independent House,2879,1,2,7,7.07,55.69,8.0,0,Yes,2024-12-18,500000,1,Budget
38673,Delhi,Independent House,2248,3,4,35,9.16,82.13,9.8,2,Yes,2025-11-06,952385,1,Budget
38674,Mumbai,Plot,3703,3,5,14,9.5,38.03,9.2,0,No,2024-05-07,1584971,1,Budget
38675,Ahmedabad,Plot,4994,5,2,7,12.33,18.93,7.1,3,Yes,2023-12-21,3459448,0,Budget
38676,Pune,Villa,4615,4,5,22,19.28,29.37,2.1,1,Yes,2022-04-12,1748469,1,Budget
38677,Mumbai,Villa,3427,3,2,12,3.13,59.36,3.3,0,No,2023-12-11,2260204,0,Budget
38678,Ahmedabad,Villa,4198,4,2,10,19.51,1.02,4.3,0,No,2023-05-02,1901683,0,Budget
38679,Mumbai,Villa,3523,1,5,32,2.58,98.67,7.6,1,No,2025-03-27,1844673,1,Budget
38680,Hyderabad,Apartment,4065,7,4,6,4.18,12.79,8.0,1,Yes,2024-06-12,4324955,0,Budget
38681,Chennai,Plot,3844,2,2,19,16.42,16.53,9.5,0,Yes,2022-02-09,724905,1,Budget
38682,Nashik,Independent House,3655,4,1,34,11.61,80.69,3.6,2,No,2022-11-13,1465301,1,Budget
38683,Delhi,Villa,1932,2,2,21,13.52,6.68,4.5,0,Yes,2022-08-29,1278382,1,Budget
38684,Ahmedabad,Independent House,4797,2,4,36,10.27,80.24,5.9,3,No,2024-03-08,500000,1,Budget
38685,Ahmedabad,Apartment,3510,1,2,35,14.34,94.31,4.4,0,Yes,2024-01-07,500000,1,Budget
38686,Ahmedabad,Villa,2998,4,5,9,9.67,49.91,3.3,2,No,2025-07-09,3062734,0,Budget
38687,Hyderabad,Apartment,3400,7,4,24,17.39,69.24,9.0,1,No,2025-10-31,2861817,0,Budget
38688,Chennai,Villa,3690,2,2,1,13.97,76.41,2.1,2,Yes,2022-01-31,1568648,1,Budget
38689,Chennai,Independent House,4686,1,4,1,12.68,66.64,4.6,0,No,2023-12-30,1327642,1,Budget
38690,Delhi,Apartment,4362,1,4,9,19.86,64.72,7.0,2,No,2025-11-28,1441888,1,Budget
38691,Chennai,Villa,2314,3,5,37,9.89,1.78,2.2,2,Yes,2025-08-26,1212570,1,Budget
38692,Ahmedabad,Independent House,798,1,3,10,1.24,3.05,3.1,1,No,2024-10-31,621680,1,Budget
38693,Pune,Independent House,4380,1,5,7,2.03,72.78,9.6,2,No,2024-08-02,2540021,0,Budget
38694,Ahmedabad,Independent House,485,7,5,0,14.43,33.78,8.7,0,Yes,2023-07-30,3119750,0,Budget
38695,Bengaluru,Villa,4466,5,1,35,1.07,48.91,8.9,2,No,2022-04-24,2582603,0,Budget
38696,Nashik,Independent House,3110,1,4,4,14.74,43.26,8.9,0,Yes,2025-08-27,1390892,1,Budget
38697,Pune,Independent House,1998,7,4,19,3.33,73.17,5.1,3,No,2024-11-10,3384640,0,Budget
38698,Pune,Villa,3159,4,5,7,0.13,85.26,5.2,1,No,2025-12-11,2798718,0,Budget
38699,Ahmedabad,Apartment,4436,2,2,39,2.76,13.44,9.0,3,No,2023-11-04,593287,1,Budget
38700,Delhi,Independent House,4150,7,1,10,6.67,58.08,1.9,2,Yes,2023-12-05,2009873,0,Budget
38701,Nashik,Villa,3214,7,2,18,11.16,25.54,2.2,1,Yes,2023-05-12,2579743,0,Budget
38702,Delhi,Apartment,1266,2,5,12,15.35,14.08,1.1,3,Yes,2022-01-25,653219,1,Budget
38703,Bengaluru,Independent House,1093,4,5,12,13.43,72.06,9.1,0,No,2025-01-25,1814268,1,Budget
38704,Chennai,Villa,3805,7,4,13,4.06,32.58,3.8,3,Yes,2023-12-13,3547789,0,Budget
38705,Delhi,Plot,4386,2,3,34,19.82,42.29,8.7,2,No,2022-03-09,1249541,1,Budget
38706,Mumbai,Villa,4441,5,2,31,10.42,55.06,9.0,1,Yes,2023-07-23,2487421,0,Budget
38707,Delhi,Independent House,3869,3,2,34,9.78,16.07,1.6,3,Yes,2022-05-05,1023397,1,Budget
38708,Chennai,Apartment,4194,6,5,12,5.66,66.57,8.9,1,No,2023-11-03,3235343,0,Budget
38709,Mumbai,Apartment,4220,2,2,2,3.31,85.22,6.0,3,No,2024-07-03,1725535,1,Budget
38710,Pune,Apartment,4368,2,1,17,17.51,52.57,1.4,1,Yes,2024-05-15,500000,1,Budget
38711,Bengaluru,Independent House,1830,3,5,16,0.3,81.41,9.7,1,No,2022-01-18,2094300,0,Budget
38712,Chennai,Independent House,4892,7,5,7,8.6,47.3,1.4,1,No,2023-12-24,2476134,0,Budget
38713,Hyderabad,Apartment,4923,3,2,12,10.94,62.56,9.7,2,Yes,2022-02-01,2336646,0,Budget
38714,Mumbai,Apartment,1138,6,5,3,0.91,64.71,9.0,0,No,2022-05-25,3104208,0,Budget
38715,Bengaluru,Apartment,4398,1,4,10,3.9,21.68,4.3,2,Yes,2022-08-02,1657321,1,Budget
38716,Delhi,Apartment,3888,7,1,28,1.24,94.76,5.4,3,No,2025-08-03,2981431,0,Budget
38717,Hyderabad,Villa,4514,4,4,13,19.74,97.51,9.2,0,Yes,2025-03-18,1835122,1,Budget
38718,Delhi,Independent House,1966,3,5,34,14.15,35.89,6.2,0,No,2024-01-17,1467736,1,Budget
38719,Chennai,Plot,1826,5,1,39,14.16,84.73,5.0,2,Yes,2025-12-30,546188,1,Budget
38720,Pune,Apartment,2489,3,2,35,16.45,3.03,8.1,3,No,2023-09-15,2338800,0,Budget
38721,Chennai,Villa,4762,1,4,15,16.21,63.96,1.2,3,Yes,2022-01-01,1610550,1,Budget
38722,Ahmedabad,Plot,2686,3,3,0,2.69,78.09,9.6,2,Yes,2024-01-20,1865043,1,Budget
38723,Chennai,Plot,4314,7,3,24,17.97,31.8,8.8,2,Yes,2024-02-02,3672817,0,Budget
38724,Chennai,Apartment,3936,1,5,27,2.83,75.96,8.6,1,No,2023-06-11,517960,1,Budget
38725,Delhi,Apartment,4337,6,1,35,18.72,43.48,1.3,1,No,2023-08-26,1766512,1,Budget
38726,Mumbai,Villa,769,7,1,20,0.78,50.54,4.2,1,Yes,2023-11-24,1500568,1,Budget
38727,Pune,Apartment,1112,1,1,13,13.34,94.6,7.9,0,Yes,2025-01-13,500000,1,Budget
38728,Bengaluru,Plot,2870,6,1,20,2.64,7.26,8.4,1,No,2023-07-01,2645984,0,Budget
38729,Pune,Apartment,3961,1,4,38,16.36,24.14,7.7,3,Yes,2022-11-27,1356432,1,Budget
38730,Ahmedabad,Villa,1766,4,2,7,8.32,62.38,6.1,0,Yes,2023-02-23,2729667,0,Budget
38731,Bengaluru,Villa,4316,2,5,8,8.99,93.64,4.9,2,Yes,2023-02-28,1309417,1,Budget
38732,Nashik,Villa,3121,1,1,36,8.45,95.2,7.7,0,Yes,2024-05-17,500000,1,Budget
38733,Mumbai,Villa,1337,4,4,36,9.96,78.83,9.2,1,No,2022-05-22,1671241,1,Budget
38734,Ahmedabad,Villa,2334,3,4,23,0.78,47.86,7.9,0,Yes,2023-03-22,1437944,1,Budget
38735,Mumbai,Apartment,1710,7,4,11,15.4,31.52,7.2,0,Yes,2022-10-07,3425335,0,Budget
38736,Bengaluru,Independent House,4542,2,4,22,18.89,14.54,2.8,1,No,2022-06-12,1456199,1,Budget
38737,Delhi,Villa,4543,1,1,29,12.01,40.18,3.0,2,No,2024-07-16,512931,1,Budget
38738,Hyderabad,Independent House,4882,7,2,17,6.14,50.22,4.1,0,No,2024-08-16,3276342,0,Budget
38739,Delhi,Apartment,1724,1,3,25,3.71,26.68,3.7,2,Yes,2025-02-25,1563878,1,Budget
38740,Nashik,Villa,2483,1,3,12,7.44,84.48,3.4,1,No,2022-05-26,776157,1,Budget
38741,Bengaluru,Independent House,809,2,2,32,12.99,54.91,3.2,0,No,2025-08-31,500000,1,Budget
38742,Nashik,Independent House,2574,1,3,27,7.99,38.11,8.0,0,Yes,2022-02-02,1129941,1,Budget
38743,Bengaluru,Plot,1703,3,2,13,16.18,10.76,9.3,0,Yes,2025-06-30,757573,1,Budget
38744,Nashik,Independent House,3733,2,4,36,18.8,93.86,5.4,0,No,2023-04-25,831847,1,Budget
38745,Bengaluru,Plot,4310,6,5,34,4.81,44.67,9.4,3,No,2025-04-27,3307765,0,Budget
38746,Mumbai,Plot,4523,5,2,16,3.45,50.03,6.7,1,No,2024-05-24,2331478,0,Budget
38747,Ahmedabad,Independent House,2492,4,3,27,8.33,74.43,8.9,1,Yes,2023-08-05,1509873,1,Budget
38748,Nashik,Plot,3037,6,3,34,13.14,80.29,1.4,3,Yes,2023-06-21,1229587,1,Budget
38749,Nashik,Independent House,1974,3,4,30,14.75,28.54,8.1,0,No,2022-12-07,841063,1,Budget
38750,Ahmedabad,Plot,3940,3,2,14,4.7,78.18,7.0,2,Yes,2023-05-18,2965933,0,Budget
38751,Bengaluru,Villa,1050,1,3,13,4.9,27.86,6.8,3,No,2024-06-18,1400433,1,Budget
38752,Pune,Villa,2139,4,2,26,10.92,35.04,7.0,2,No,2023-04-12,2298744,0,Budget
38753,Pune,Villa,1202,5,2,38,7.19,94.92,6.7,1,Yes,2025-09-17,2347874,0,Budget
38754,Mumbai,Independent House,3926,4,2,30,6.05,81.11,5.1,2,Yes,2024-08-06,1342790,1,Budget
38755,Delhi,Independent House,528,5,4,34,10.47,48.29,2.7,3,No,2022-11-08,1314548,1,Budget
38756,Delhi,Apartment,2339,3,4,2,16.7,15.05,1.9,1,No,2025-01-19,2099077,0,Budget
38757,Mumbai,Independent House,4593,3,1,34,10.32,62.01,1.6,2,No,2022-03-29,500000,1,Budget
38758,Delhi,Apartment,3141,6,5,1,18.22,56.15,1.4,2,Yes,2025-01-27,3261049,0,Budget
38759,Ahmedabad,Apartment,1537,6,3,33,2.55,25.68,4.3,2,Yes,2025-06-05,2532444,0,Budget
38760,Hyderabad,Villa,4387,4,2,23,17.97,16.86,3.3,3,No,2024-04-08,1163167,1,Budget
38761,Ahmedabad,Independent House,3805,2,5,27,18.88,14.68,1.3,1,No,2022-06-07,714410,1,Budget
38762,Hyderabad,Independent House,2663,1,4,5,18.09,56.75,5.8,0,No,2025-10-21,619788,1,Budget
